id,make,model,currency,price,millage,year,promoted,sold,created_on,dealer
11684823747012892,Mercedes-Benz,C,BGN,37960,115926,2016,true,false,2023-10-27,DEALER
21696320004956232,Audi,Q7,BGN,35000,205000,2011,true,false,2023-10-27,DEALER
21697010763247232,Mercedes-Benz,ML,BGN,18000,190284,2006,true,false,2023-10-27,DEALER
11694176886802083,Mercedes-Benz,C,BGN,22500,192077,2011,true,false,2023-10-27,DEALER
11692776635049397,Mercedes-Benz,S,BGN,23000,204858,2009,true,false,2023-10-27,DEALER
11694165304120807,Audi,A7,BGN,33900,192202,2012,true,false,2023-10-27,DEALER
11697723846933340,Audi,A7,BGN,29500,182547,2011,true,false,2023-10-27,DEALER
21690958553312646,BMW,X6,BGN,36000,191727,2009,true,false,2023-10-27,DEALER
11678443994099395,Mercedes-Benz,CLS,BGN,36500,173000,2012,true,false,2023-10-27,DEALER
11696315073896048,Audi,A8,BGN,99500,163410,2020,true,false,2023-10-27,DEALER
11696335007856477,Fiat,Stilo,BGN,2890,193000,2002,false,true,2023-10-27,PRIVATE
11696335007856477,Fiat,Stilo,BGN,2890,193000,2002,false,true,2023-10-27,PRIVATE
21695968733715590,Ford,F150,BGN,23900,287300,2012,false,true,2023-10-27,PRIVATE
11685888264932234,Ford,Fiesta,BGN,12700,80000,2013,false,true,2023-10-27,PRIVATE
11695919211856306,Honda,Accord,BGN,1499,200000,2000,false,true,2023-10-27,PRIVATE
11696086279349056,Honda,Civic,BGN,9300,230000,2009,false,true,2023-10-27,PRIVATE
21696768162245974,Honda,Cr-v,BGN,8300,201000,2001,false,true,2023-10-27,PRIVATE
11681059691866499,Honda,Jazz,BGN,7899,129500,2005,false,true,2023-10-27,PRIVATE
11693054053617324,Hyundai,Ioniq,BGN,36300,78300,2018,false,true,2023-10-27,PRIVATE
21692532028937766,Hyundai,IX35,BGN,18500,175000,2010,false,true,2023-10-27,PRIVATE
11685779322588069,Jaguar,F-Type,BGN,86700,30091,2016,false,true,2023-10-27,PRIVATE
21688728079506195,Jeep,Cherokee,BGN,25400,175000,2015,false,true,2023-10-27,PRIVATE
11696418572306487,Kia,Carens,BGN,22000,144000,2015,false,true,2023-10-27,PRIVATE
11693505302456181,Kia,Ceed,BGN,12999,39870,2022,false,true,2023-10-27,PRIVATE
21691172692109153,Land,Rover,BGN,36900,89700,2015,false,true,2023-10-27,PRIVATE
11695759475920161,Lexus,Is,BGN,6500,240000,1999,false,true,2023-10-27,PRIVATE
11695736344374293,Mazda,3,BGN,5000,135000,2006,false,true,2023-10-27,PRIVATE
11695923858559570,Mazda,3,BGN,28990,39600,2018,false,true,2023-10-27,PRIVATE
11697641563680768,Mazda,6,BGN,35600,140000,2018,false,true,2023-10-27,PRIVATE
21669478764189510,Mazda,CX-7,BGN,10800,175000,2010,false,true,2023-10-27,PRIVATE
11697718077032915,Mercedes-Benz,124,BGN,3000,186000,1988,false,true,2023-10-27,PRIVATE
11574503493518153,Mercedes-Benz,E,BGN,7499,215300,2004,true,true,2023-10-27,DEALER
11574503493518153,Mercedes-Benz,E,BGN,7499,215300,2004,true,true,2023-10-27,DEALER
11694091403648561,Mercedes-Benz,E,BGN,55990,161024,2016,true,true,2023-10-27,DEALER
11698108264015885,Mercedes-Benz,E,BGN,59900,76000,2018,true,true,2023-10-27,DEALER
21697803337950012,Mercedes-Benz,ML,BGN,26700,318000,2011,true,true,2023-10-27,DEALER
21697813140616037,Nissan,Murano,BGN,16600,208000,2010,true,true,2023-10-27,DEALER
21692798490718494,Nissan,Qashqai,BGN,13500,175000,2011,true,true,2023-10-27,DEALER
21697357115102616,Nissan,Qashqai,BGN,15400,171485,2011,true,true,2023-10-27,DEALER
21697904674531197,Nissan,Qashqai,BGN,15600,162000,2012,true,true,2023-10-27,DEALER
11683698443920636,Opel,Astra,BGN,3790,185000,2008,true,true,2023-10-27,DEALER
11695009387561693,Opel,Insignia,BGN,0,173059,2011,true,true,2023-10-27,DEALER
11684233030704731,Opel,Vectra,BGN,3400,220914,2005,true,true,2023-10-27,DEALER
11698165525287986,Peugeot,3008,BGN,36440,136073,2018,true,true,2023-10-27,DEALER
11687101364398372,Peugeot,308,BGN,15981,229000,2017,true,true,2023-10-27,DEALER
11693493262573092,Renault,Megane,BGN,32500,83378,2021,true,true,2023-10-27,DEALER
11693493923955855,Renault,Megane,BGN,35900,40891,2021,true,true,2023-10-27,DEALER
11695361100001130,Subaru,XV,BGN,23000,124400,2014,true,true,2023-10-27,DEALER
11697548140947196,Toyota,Avensis,BGN,9999,235116,2007,true,true,2023-10-27,DEALER
11697888434234515,Toyota,Avensis,BGN,15900,207000,2011,true,true,2023-10-27,DEALER
11697190696920643,Toyota,Avensis,BGN,16800,260000,2012,true,true,2023-10-27,DEALER
11693253306197280,Toyota,Avensis,BGN,20900,178000,2016,true,true,2023-10-27,DEALER
11698321266772424,VW,Touran,BGN,7799,184000,2006,true,false,2023-10-27,PRIVATE
11698321266772424,VW,Touran,BGN,7799,184000,2006,true,false,2023-10-27,PRIVATE
11698320568183643,Fiat,Punto,BGN,6699,139000,2009,true,false,2023-10-27,PRIVATE
11694349952147594,Hyundai,I30,BGN,7500,184100,2009,true,false,2023-10-27,PRIVATE
21698266493086490,BMW,X5,BGN,47500,180000,2014,true,false,2023-10-27,PRIVATE
11693676249032275,VW,Passat,BGN,38500,171000,2018,true,false,2023-10-27,PRIVATE
11695800242998176,VW,Golf,BGN,28990,49000,2018,true,false,2023-10-27,PRIVATE
11697628116636233,Opel,Corsa,BGN,3200,215000,2005,true,false,2023-10-27,PRIVATE
11693741866530471,Mercedes-Benz,C,BGN,93990,44800,2022,true,false,2023-10-27,PRIVATE
11698315806976592,Audi,A7,BGN,85000,210000,2020,true,false,2023-10-27,PRIVATE
21698314206844251,Audi,Q4,BGN,107500,19972,2021,true,false,2023-10-27,PRIVATE
11692103736475255,Peugeot,308,BGN,6399,242000,2010,true,false,2023-10-27,PRIVATE
21698160642969688,Porsche,Cayenne,BGN,25900,136180,2008,true,false,2023-10-27,PRIVATE
21698306266668357,Porsche,Cayenne,BGN,66999,185000,2017,true,false,2023-10-27,PRIVATE
11698310611768725,Toyota,bZ4X,BGN,95499,9945,2022,true,false,2023-10-27,PRIVATE
11695883455964094,Mercedes-Benz,C,BGN,2950,277360,1995,true,false,2023-10-27,PRIVATE
11697895003107324,Peugeot,307,BGN,3500,280000,2006,true,false,2023-10-27,PRIVATE
11691860256962646,BMW,530,BGN,29999,340000,2011,true,false,2023-10-27,PRIVATE
11697119254568913,BMW,530,BGN,54500,248000,2017,true,false,2023-10-27,PRIVATE
11692344599560981,Audi,A5,BGN,48000,163333,2017,true,false,2023-10-27,PRIVATE
11694457661312820,Mercedes-Benz,C,BGN,66900,69000,2019,true,false,2023-10-27,PRIVATE
21693465965201126,BMW,X5,BGN,52500,205000,2015,true,false,2023-10-27,DEALER
21693465965201126,BMW,X5,BGN,52500,205000,2015,true,false,2023-10-27,DEALER
11687790716629949,Mercedes-Benz,E,BGN,53000,177449,2018,true,false,2023-10-27,DEALER
21693464613618282,BMW,X5,BGN,59000,189594,2015,true,false,2023-10-27,DEALER
11689168574455366,Mercedes-Benz,C,BGN,43000,208000,2015,true,false,2023-10-27,DEALER
21694179940257519,Mercedes-Benz,GLE,BGN,77000,188804,2017,true,false,2023-10-27,DEALER
11686306275541869,Audi,A7,BGN,35500,171870,2011,true,false,2023-10-27,DEALER
21673535352798405,Porsche,Cayenne,BGN,47000,175600,2013,true,false,2023-10-27,DEALER
11697718065733137,Mercedes-Benz,S,BGN,27500,240851,2008,true,false,2023-10-27,DEALER
21697721854157410,Audi,Q7,BGN,64500,174749,2016,true,false,2023-10-27,DEALER
11697007013576172,Kia,Venga,BGN,14000,168000,2010,true,false,2023-10-27,DEALER
11693974918221828,Audi,Rs6,EUR,119999,48123,2020,true,false,2023-10-27,DEALER
11691151349265266,Mercedes-Benz,S,BGN,34000,179345,2013,true,false,2023-10-27,DEALER
21692716741373323,Mercedes-Benz,ML,BGN,39900,186432,2013,true,false,2023-10-27,DEALER
21684413424952275,Mercedes-Benz,GLE,BGN,78000,135198,2017,true,false,2023-10-27,DEALER
11691411497394690,Audi,A8,BGN,49000,158765,2015,true,false,2023-10-27,DEALER
11695826602960216,Audi,A5,BGN,32000,156465,2013,true,false,2023-10-27,DEALER
11685022783932189,VW,Passat,BGN,53300,42500,2019,true,false,2023-10-27,DEALER
11697874843289163,VW,Passat,BGN,19800,257000,2011,true,false,2023-10-27,DEALER
11668864489579883,Audi,A3,BGN,13999,178000,2010,true,false,2023-10-27,DEALER
11694849832057236,Toyota,Avensis,BGN,24999,168000,2015,true,false,2023-10-27,DEALER
11698058259249760,Toyota,Corolla,BGN,58870,24446,2021,true,true,2023-10-27,DEALER
11698058259249760,Toyota,Corolla,BGN,58870,24446,2021,true,true,2023-10-27,DEALER
21698168745621776,Toyota,Rav4,BGN,6950,189000,2003,true,true,2023-10-27,DEALER
21697813283001883,Toyota,Rav4,BGN,12599,155032,2008,true,true,2023-10-27,DEALER
11679589708398382,Toyota,Yaris,BGN,9300,152691,2007,true,true,2023-10-27,DEALER
11693510080098274,Toyota,Yaris,BGN,17500,46300,2011,true,true,2023-10-27,DEALER
21692254524588297,Volvo,XC40,BGN,50700,165000,2019,true,true,2023-10-27,DEALER
11684811827781201,VW,Golf,BGN,9800,164000,2009,true,true,2023-10-27,DEALER
11698163143719028,VW,Golf,BGN,10500,181000,2010,true,true,2023-10-27,DEALER
11698331662972710,VW,Passat,BGN,38350,72490,2018,true,true,2023-10-27,DEALER
11614974778771144,VW,Polo,BGN,8499,172100,2010,true,true,2023-10-27,DEALER
11696958012881907,VW,Polo,BGN,13999,94311,2010,true,true,2023-10-27,DEALER
21697366883505624,VW,Tiguan,BGN,0,241329,2011,true,true,2023-10-27,DEALER
11683899970417993,Abarth,595,BGN,59900,10900,2021,false,true,2023-10-27,DEALER
21665042614913060,Alfa,Romeo,BGN,67900,30000,2020,false,true,2023-10-27,DEALER
11692703434700438,Audi,A3,BGN,63000,51533,2020,false,true,2023-10-27,DEALER
11696094702574612,Audi,A4,BGN,13349,208900,2009,false,true,2023-10-27,DEALER
11658511224826667,Audi,A4,BGN,28990,220000,2017,false,true,2023-10-27,DEALER
11678302808708582,Audi,A4,BGN,39000,4,2018,false,true,2023-10-27,DEALER
11696921033527119,Audi,A4,BGN,0,220000,2009,false,true,2023-10-27,DEALER
11693246150020142,Audi,A6,BGN,8500,189000,2007,false,true,2023-10-27,DEALER
11526752361443656,Mercedes-Benz,B,BGN,7000,201747,2008,false,true,2023-10-27,PRIVATE
11526752361443656,Mercedes-Benz,B,BGN,7000,201747,2008,false,true,2023-10-27,PRIVATE
11582994603081249,Mercedes-Benz,C,BGN,11000,217989,2009,false,true,2023-10-27,PRIVATE
11677938411013215,Mercedes-Benz,C,BGN,19999,239000,2011,false,true,2023-10-27,PRIVATE
