id,make,model,price,promoted,sold,millage,year,currency,created_on,updated_on
11674228630672760,Dacia,Sandero,15500,false,true,146390,2017,BGN,1681308149,
11604932153333675,Rolls-Royce,Wraith,800000,false,true,80,2020,BGN,1681308224,
11678885538964938,Mercedes-Benz,C,44550,false,true,220000,2017,BGN,1681308193,
11678735063651719,Renault,Kangoo,15900,true,true,108330,2017,BGN,1681308121,
21680266194463649,Mercedes-Benz,EQA,55600,false,true,23000,2021,EUR,1681308197,
11672066386167632,Mercedes-Benz,C,0,true,true,228654,2015,BGN,1681308111,
21670604237413796,Mazda,CX-5,20700,false,true,45,2014,BGN,1681308185,
11680251993581092,Toyota,Auris,36200,false,true,62500,2018,BGN,1681308230,
21666011977982495,Hyundai,Santa,38888,false,true,164300,2015,BGN,1681308171,
11668507547724323,Honda,Accord,0,false,true,145300,2009,BGN,1681308154,
11673893110814040,Mercedes-Benz,E,12000,false,true,192000,2008,BGN,1681308197,
11659359673601618,BMW,535,23900,true,true,150000,2010,BGN,1681308095,
11648484078978714,Kia,Optima,32700,false,true,52000,2018,BGN,1681308176,
11664825759720673,Mercedes-Benz,S,99888,false,true,239000,2017,BGN,1681308206,
11587973443496733,Hyundai,I20,10995,false,true,149699,2013,BGN,1681308163,
11679645778547376,Mazda,323,2200,true,true,242632,1997,BGN,1681308100,
11667988784466517,Toyota,C-HR,47999,false,true,654231,2016,BGN,1681308230,
21680723611684086,Toyota,Rav4,19999,true,true,112000,2012,BGN,1681308121,
11678706096697899,Hyundai,Sonata,21900,false,true,50000,2016,BGN,1681308171,
21678952203442327,VW,Tiguan,23400,false,true,148711,2012,BGN,1681308252,
11676636521706200,Hyundai,I30,15999,false,true,200000,2012,BGN,1681308163,
11645184315787218,BMW,318,11999,true,true,200000,2011,BGN,1681308095,
21678892573090835,BMW,X1,26990,false,true,157455,2014,BGN,1681308147,
21659537540254505,Hyundai,Santa,60000,false,true,25853,2019,BGN,1681308171,
11509546415043417,Peugeot,207,6900,false,true,176000,2008,BGN,1681308217,
21679661227326905,Mazda,CX-5,39999,true,true,154000,2018,BGN,1681308100,
11675068246683623,Audi,A8,0,false,true,205000,1995,BGN,1681308139,
11676232595396509,Audi,A5,34999,false,true,160000,2012,BGN,1681308139,
11675843037896024,Tesla,Model,254900,false,true,20,2023,BGN,1681308230,
11675525996833039,Fiat,Doblo,6900,true,true,240000,2007,BGN,1681308100,
11680961544967212,Ford,C-max,6999,true,true,188000,2009,BGN,1681308100,
11679343109359995,Peugeot,3008,0,true,true,164679,2017,BGN,1681308094,
11669810349899485,Hyundai,Sonata,55500,false,true,53000,2021,BGN,1681308171,
11672815384131886,Opel,Adam,11900,true,true,120000,2013,BGN,1681308111,
21679387284379812,Mercedes-Benz,ML,25600,false,true,200000,2011,BGN,1681308206,
11522839337623787,Renault,Clio,5600,false,true,101000,2008,BGN,1681308224,
11679992246801574,Opel,Corsa,15900,false,true,96000,2018,BGN,1681308213,
11669292907743391,Renault,Scenic,3200,false,true,138000,2004,BGN,1681308224,
11667369186768332,Citroen,C1,5990,true,true,118000,2012,BGN,1681308095,
11680329308729280,Opel,Corsa,0,false,true,182291,2008,BGN,1681308213,
21676441772719825,Nissan,Juke,14989,false,true,150072,2012,BGN,1681308212,
21680545894260386,Toyota,Land,74900,false,true,136500,2015,BGN,1681308240,
11676468668500657,Opel,Combo,13999,false,true,162591,2012,BGN,1681308213,
11677259016532643,Peugeot,1007,0,true,true,125000,2007,BGN,1681308121,
11609942924092029,Renault,Kangoo,15495,false,true,120978,2019,BGN,1681308224,
11670952941641269,Mercedes-Benz,E,24499,false,true,248000,2011,BGN,1681308197,
11670506875195715,VW,Passat,31990,true,true,132000,2016,BGN,1681308131,
21667733227092737,Nissan,Qashqai,14900,false,true,199545,2010,BGN,1681308212,
11672516794436713,Mitsubishi,Lancer,25900,false,true,140000,2014,BGN,1681308212,
21678394993228780,Audi,Q8,97000,false,true,8380,2022,BGN,1681308145,
21673091177975294,Mini,Countryman,17500,false,true,205000,2012,BGN,1681308212,
11679250626737515,Subaru,Forester,18499,false,true,157000,2010,BGN,1681308226,
21665757570316412,Nissan,Juke,42980,false,true,8442,2020,BGN,1681308212,
21670059196217918,Toyota,Rav4,31999,false,true,169000,2015,BGN,1681308240,
21680868720903371,Mercedes-Benz,ML,50700,true,true,174396,2013,BGN,1681308094,
21670788823739865,Toyota,C-HR,63900,false,true,16300,2021,BGN,1681308230,
11650915636438071,BMW,120,0,false,true,165000,2008,BGN,1681308145,
21680040706810573,Audi,Q5,61900,false,true,192000,2018,BGN,1681308145,
21671718192613153,Land,Rover,29000,false,true,192000,2016,BGN,1681308185,
21680721862431587,Toyota,Land,41500,false,true,305500,2010,BGN,1681308240,
21675609748688339,Audi,Q5,36999,false,true,193000,2013,BGN,1681308145,
11676142460119044,Skoda,Roomster,10599,false,true,172052,2011,BGN,1681308226,
11678214758953308,Mazda,6,2050,true,true,320000,2004,BGN,1681308100,
11664658276806095,Peugeot,508,18500,false,true,183000,2014,BGN,1681308217,
21676968767089647,Skoda,Kodiaq,43900,false,true,189800,2017,BGN,1681308226,
11664808491037246,Hyundai,Sonata,32000,false,true,71000,2017,BGN,1681308171,
21556002565346209,Mercedes-Benz,C,13995,false,true,191987,2010,BGN,1681308193,
11586687884487769,Hyundai,Sonata,27200,false,true,51520,2016,BGN,1681308171,
21657612537856587,BMW,X5,57000,false,true,176000,2013,BGN,1681308147,
11674903054193075,Peugeot,301,20900,false,true,118611,2018,BGN,1681308217,
11678453274233241,Chevrolet,Camaro,21900,false,true,43250,2018,BGN,1681308147,
11669534625438486,Kia,K5,28999,false,true,77850,2017,BGN,1681308176,
11678354323916176,BMW,525,22499,false,true,202000,2010,BGN,1681308146,
21676570966059379,Volvo,XC60,22555,false,true,220000,2012,BGN,1681308248,
21671692600338889,Volvo,Xc90,16590,false,true,205394,2008,BGN,1681308248,
11645520027627600,BMW,320,8333,false,true,178649,2007,BGN,1681308145,
11681122381722325,Nissan,Micra,10600,true,true,119000,2017,EUR,1681308111,
11663361820171577,BMW,320,28888,false,true,172620,2015,BGN,1681308145,
11679597200546803,BMW,116,0,false,true,214000,2015,BGN,1681308145,
21675435965088647,BMW,X5,7000,false,true,264000,2009,BGN,1681308147,
11659118154024092,Hyundai,I30,17555,false,true,145000,2015,BGN,1681308163,
11679034458006989,Ford,Fiesta,11999,false,true,196260,2014,BGN,1681308154,
11675271589936811,Audi,A8,42000,false,true,144000,2004,BGN,1681308139,
11660466057406180,Lancia,Delta,0,false,true,254000,2008,BGN,1681308185,
21674675346352025,Kia,Sorento,0,false,true,176351,2005,BGN,1681308176,
11680851180345402,VW,Golf,27500,false,true,78000,2018,BGN,1681308248,
11676898708702862,Mazda,6,24300,false,true,229300,2015,BGN,1681308185,
11679944681036546,Audi,A4,5400,false,true,313400,1997,BGN,1681308131,
21651236178834650,Ford,Courier,18495,false,true,163474,2020,BGN,1681308154,
21663362942447373,BMW,X5,58888,false,true,178520,2014,BGN,1681308147,
11680883011913149,Toyota,Corolla,7650,true,true,193000,2008,BGN,1681308121,
11669139901779044,Toyota,Avensis,11990,true,true,178000,2010,BGN,1681308094,
21678810805939102,Jeep,Grand,64900,false,true,93000,2018,BGN,1681308175,
21675353751463735,Porsche,Cayenne,95000,false,true,92000,2016,BGN,1681308224,
21673457563615648,Nissan,Patrol,0,false,true,204000,2003,BGN,1681308212,
11678825467213789,BMW,420,32300,false,true,223300,2016,BGN,1681308146,
11678405263731445,Opel,Meriva,9690,false,true,104000,2011,BGN,1681308214,
11672344801619198,Toyota,Auris,17990,false,true,188000,2013,BGN,1681308230,
11677314477738032,Mercedes-Benz,C,69995,false,true,69875,2017,BGN,1681308193,
11663329936406358,Alfa,Romeo,8500,false,true,230000,2007,BGN,1681308131,
11660802187530918,VW,Caddy,9999,true,true,219000,2007,BGN,1681308131,
11681122204965890,Nissan,Micra,10600,true,true,122000,2017,EUR,1681308111,
11677747267325050,VW,Golf,5990,false,true,170500,2003,BGN,1681308248,
11646684639352771,Toyota,Auris,22333,false,true,100900,2014,BGN,1681308230,
21572686691977415,Toyota,Land,65490,false,true,91000,2012,BGN,1681308240,
21650976885664847,BMW,X5,7500,false,true,200000,2005,BGN,1681308147,
21678313723263839,VW,Tiguan,57200,true,true,94805,2018,BGN,1681308131,
21674464603872372,Jeep,Compass,45000,false,true,96600,2019,BGN,1681308175,
11667213612073550,Hyundai,I30,42900,false,true,0,0,BGN,1681308163,
11676649659532065,Skoda,Superb,23000,true,true,168500,2015,BGN,1681308121,
21653287541100038,VW,Tiguan,51000,false,true,42400,2019,BGN,1681308252,
11664737008061423,BMW,320,9750,true,true,214244,2010,BGN,1681308095,
11680101757248006,VW,Golf,6850,false,true,197700,2005,BGN,1681308248,
11671481719936874,Mercedes-Benz,C,34999,false,true,201300,2015,BGN,1681308193,
11677930715346985,Toyota,Verso,11800,true,true,180000,2010,BGN,1681308121,
21661796524885176,Mercedes-Benz,G,145000,false,true,93000,2013,BGN,1681308197,
21679482002002211,Dacia,Duster,21500,false,true,129258,2017,BGN,1681308149,
21673529265864857,Mercedes-Benz,ML,43999,false,true,190000,2014,BGN,1681308206,
21671794039450025,Ford,Kuga,15999,false,true,186000,2012,BGN,1681308154,
21679513384293127,Nissan,Juke,15200,false,true,178000,2013,BGN,1681308212,
21676712755670302,Mercedes-Benz,ML,48777,false,true,178442,2014,BGN,1681308206,
11678463274936353,BMW,530,57900,true,true,279900,2018,BGN,1681308095,
11680614156389920,Hyundai,I20,6800,false,true,132000,2010,BGN,1681308163,
11677570021457179,Audi,A4,46000,false,true,144200,2018,BGN,1681308139,
11647051513743908,Mercedes-Benz,C,0,false,true,182000,2009,BGN,1681308193,
11677840030901889,Chevrolet,Cruze,11200,false,true,117478,2013,BGN,1681308147,
21676754017046480,Porsche,Cayenne,41999,false,true,182000,2013,BGN,1681308217,
21680254913879511,Toyota,C-HR,62800,false,true,32850,2021,BGN,1681308230,
21671598613487669,Hyundai,Santa,49888,false,true,119000,2017,BGN,1681308171,
11680701384454968,Skoda,Octavia,27900,false,true,112000,2019,BGN,1681308226,
11679858215396419,Hyundai,Getz,4199,false,true,217000,2004,BGN,1681308163,
21679559785305082,Mercedes-Benz,GL,42900,false,true,119207,2015,BGN,1681308197,
11671890581443300,Opel,Astra,5699,false,true,156500,2006,BGN,1681308213,
11678897205099762,Volvo,V50,6900,true,true,190000,2006,BGN,1681308131,
11677281893853581,Audi,A6,0,true,true,216357,2014,BGN,1681308094,
21658998183839372,Audi,Q5,71990,false,true,41650,2019,BGN,1681308145,
21668155018330552,Hyundai,IX35,23888,false,true,160000,2013,BGN,1681308163,
11679918972266029,Seat,Leon,9999,true,true,242865,2004,BGN,1681308094,
11680245216232558,Renault,Clio,15900,false,true,98012,2017,BGN,1681308224,
21667985942656911,Toyota,Rav4,0,false,true,201000,2013,BGN,1681308240,
11678878902784390,VW,Caddy,23300,false,true,136783,2017,BGN,1681308248,
21677828176396532,Toyota,Urban,11900,false,true,173328,2011,BGN,1681308240,
11679948575783755,Citroen,C3,6750,false,true,151000,2010,BGN,1681308147,
11676048268398083,BMW,530,32999,false,true,180000,2011,BGN,1681308146,
21681044269984846,BMW,X5,23999,true,true,229000,2009,BGN,1681308094,
21679039034820354,Toyota,Rav4,22900,false,true,217489,2012,BGN,1681308240,
11678870069538784,Opel,Insignia,28995,false,true,98520,2017,BGN,1681308213,
11673304223004528,Chrysler,Gr.voyager,0,false,true,173951,2008,BGN,1681308147,
21659984444904985,Skoda,Karoq,37000,true,true,156000,2018,BGN,1681308121,
21677795233215726,Mazda,СХ-3,33970,true,true,95251,2016,BGN,1681308100,
11671598008372466,Audi,A4,24888,false,true,180000,2012,BGN,1681308139,
11678964065477994,Mazda,6,20900,false,true,157000,2015,BGN,1681308185,
11646906843595344,Citroen,C3,2999,false,true,187475,2003,BGN,1681308147,
11678027494709940,Toyota,Yaris,8500,false,true,71000,2009,BGN,1681308247,
11675109774161311,Audi,A4,34999,false,true,190120,2016,BGN,1681308139,
11656155038211956,Peugeot,308,18399,false,true,170000,2013,BGN,1681308217,
11680277064393157,Volvo,V60,0,false,true,316000,2011,BGN,1681308247,
21679675773535058,Dacia,Duster,15999,false,true,154000,2015,BGN,1681308149,
11659864838649994,Mercedes-Benz,CLS,43888,false,true,228000,2012,BGN,1681308193,
11675437801180389,Audi,A2,3800,false,true,269654,2002,BGN,1681308131,
11673041690331504,Mercedes-Benz,E,79000,false,true,98500,2017,BGN,1681308197,
11653408818898013,VW,CC,0,false,true,176320,2013,BGN,1681308248,
11679511181385473,Mazda,5,5500,false,true,198000,2006,BGN,1681308185,
21676112146632036,SsangYong,Rexton,5599,false,true,190686,2006,BGN,1681308226,
21657626139182851,Volvo,Xc90,13999,false,true,403000,2005,BGN,1681308248,
21678295346893114,Mazda,CX-7,9390,false,true,236000,2008,BGN,1681308185,
11680329921716338,VW,Golf,0,false,true,216000,2003,BGN,1681308252,
11648029252215449,VW,Golf,46900,false,true,21400,2019,BGN,1681308252,
11666272051383182,Opel,Astra,21990,false,true,84705,2019,BGN,1681308213,
11677327879444301,Mercedes-Benz,S,75000,false,true,112000,2015,BGN,1681308206,
11679245222341790,Audi,A3,17999,false,true,229456,2013,BGN,1681308131,
11679034278248743,VW,Passat,8399,false,true,188405,2008,BGN,1681308252,
11680248032665969,Fiat,500,7900,true,true,186758,2008,BGN,1681308100,
11675094611687784,Renault,Megane,34900,false,true,61900,2019,BGN,1681308224,
11669311142132522,Mercedes-Benz,E,0,false,true,179400,2016,BGN,1681308197,
11677594972955683,Opel,Corsa,2777,true,true,213541,2003,BGN,1681308111,
21670291041646369,Hyundai,Santa,35900,false,true,158550,2013,BGN,1681308163,
21672584448179276,Mazda,CX-5,23800,true,true,95000,2013,BGN,1681308094,
11662452706674556,Citroen,DS3,13500,false,true,156000,2014,BGN,1681308149,
21675256944532098,Skoda,Yeti,14799,false,true,185000,2011,BGN,1681308226,
11674497974506566,Subaru,Impreza,44000,false,true,38000,2018,BGN,1681308226,
11662119185776789,Opel,Astra,21990,false,true,84705,2019,BGN,1681308213,
21679836073616731,BMW,X4,48700,true,true,160245,2014,BGN,1681308095,
11621917619472195,VW,Golf,1300,false,true,1,1986,BGN,1681308248,
11661950433573171,Opel,Astra,15900,false,true,156202,2017,BGN,1681308213,
11676569112343473,BMW,530,13999,false,true,241000,2005,BGN,1681308146,
21672912066106050,Toyota,Land,161000,false,true,50,2022,BGN,1681308240,
11674121075358050,Nissan,Qashqai,15995,false,true,150571,2012,BGN,1681308212,
21667988724820510,Toyota,C-HR,49650,false,true,876453,2016,BGN,1681308230,
11680160626408099,Toyota,Auris,12600,false,true,132000,2012,BGN,1681308230,
11680093855916965,Peugeot,5008,43700,false,true,168999,2017,BGN,1681308217,
11680853337490131,Skoda,Octavia,28600,false,true,91000,2019,BGN,1681308226,
11646573804310907,VW,Caddy,21990,false,true,12500,2019,BGN,1681308248,
21672689932742759,Honda,Cr-v,14999,false,true,197589,2005,BGN,1681308154,
11663418955729689,Mercedes-Benz,350,19500,false,true,190000,2008,BGN,1681308185,
11679403630642891,Audi,A5,37000,false,true,133800,2013,BGN,1681308139,
11680166764730136,Mercedes-Benz,S,35999,true,true,245000,2013,BGN,1681308111,
11677858265292909,Toyota,Corolla,7699,false,true,187000,2005,BGN,1681308230,
11653120011400248,Mercedes-Benz,E,88888,false,true,30000,2018,BGN,1681308197,
11677930970998586,Audi,A5,22900,true,true,187000,2012,BGN,1681308095,
11673096157967902,Dacia,Sandero,6499,true,true,175262,2010,BGN,1681308100,
21677675303462251,BMW,X6,27700,true,true,204541,2010,BGN,1681308095,
11679254671649706,Audi,A3,7700,true,true,230000,2006,BGN,1681308095,
21649448435173675,Cadillac,Escalade,72000,false,true,32000,2020,EUR,1681308147,
11679203367697466,Toyota,Avensis,24900,false,true,78700,2010,BGN,1681308230,
